Sigma Value,Average Accuracy
0.0,64.76
0.0071428571428571435,64.738
0.014285714285714287,64.75999999999999
0.02142857142857143,64.69133333333335
0.028571428571428574,64.64666666666668
0.03571428571428572,64.612
0.04285714285714286,64.55666666666666
0.05,64.48533333333334
0.05714285714285715,64.406
0.0642857142857143,64.296
0.07142857142857144,64.182
0.07857142857142858,64.23733333333334
0.08571428571428572,63.990666666666655
0.09285714285714286,63.90200000000001
0.1,63.646
